数据组,实验序号,配置ID,精度模式,Batch,算子实现,图优化策略,通过准入且指标完整,未评分原因,可行配置数,评分排名,TOPSIS得分,与本组最高分差值,最小余弦,余弦阈值,权重样本Exp,有效初始L9数量,权重来源,评分范围,用途,原始数据来源,FPS,FPS_CRITIC权重,FPS_权重样本最小值,FPS_权重样本最大值,FPS_评分最小值,FPS_评分最大值,FPS_同向归一化,平均批延迟_ms,平均批延迟_ms_CRITIC权重,平均批延迟_ms_权重样本最小值,平均批延迟_ms_权重样本最大值,平均批延迟_ms_评分最小值,平均批延迟_ms_评分最大值,平均批延迟_ms_同向归一化,P95批延迟_ms,P95批延迟_ms_CRITIC权重,P95批延迟_ms_权重样本最小值,P95批延迟_ms_权重样本最大值,P95批延迟_ms_评分最小值,P95批延迟_ms_评分最大值,P95批延迟_ms_同向归一化,P99批延迟_ms,P99批延迟_ms_CRITIC权重,P99批延迟_ms_权重样本最小值,P99批延迟_ms_权重样本最大值,P99批延迟_ms_评分最小值,P99批延迟_ms_评分最大值,P99批延迟_ms_同向归一化
tf,63,A3-B1-C3-D3,force_fp16,1,high_performance_for_all,l2_single_stream,是,',71,11,0.8949754923990486,0.07039048517300084,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,300.908895,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.8765426944750571,3.323265,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9999260401778218,3.3651,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9998376125644571,3.42768,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9999196813607544
tf,56,A3-B1-C1-D2,force_fp16,1,high_precision,l2_with_tiling,是,',71,12,0.8933093240198967,0.07205665355215274,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,300.500995,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.8745519517168305,3.327776,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9998909578689,3.377,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9997455930176495,3.44867,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9997585065770292
tf,55,A3-B1-C1-D1,force_fp16,1,high_precision,standard_l2,是,',71,13,0.8842868033504879,0.08107917422156152,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,298.478328,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.8646803908378061,3.350327,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9997155774325236,3.44475,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9992217002196483,8.09995,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9640429730827361
tf,57,A3-B1-C1-D3,force_fp16,1,high_precision,l2_single_stream,是,',71,14,0.8801428406503901,0.08522313692165939,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,297.283188,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.8588475487194758,3.363796,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9996108282374744,3.40765,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9995085846891073,4.2098,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9939140585952885
tf,62,A3-B1-C3-D2,force_fp16,1,high_performance_for_all,l2_with_tiling,是,',71,15,0.841541356000251,0.12382462157179841,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,287.803575,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.8125826040503382,3.474592,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9987491613123372,3.447,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9992043015658402,6.70219,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9747758775943938
tf,59,A3-B1-C2-D2,force_fp16,1,high_performance,l2_with_tiling,是,',71,16,0.822698646065857,0.14266733150619249,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,283.143665,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.7898400640001102,3.531776,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9983044380240682,3.45095,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.999173757262488,8.00302,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9647872642588429
tf,60,A3-B1-C2-D3,force_fp16,1,high_performance,l2_single_stream,是,',71,17,0.8140704606850946,0.15129551688695486,0.99997,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,281.014834,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.7794503731525044,3.558531,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9980963628355953,3.4493,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9991865162752808,8.83169,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9584242005127953
tf,30,A2-B1-C1-D3,allow_fp32_to_fp16,1,high_precision,l2_single_stream,是,',71,18,0.43023074338514256,0.5351352341869069,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,162.474922,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.20092016630076412,6.154796,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9779050591839173,6.18075,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9780649371889266,6.29636,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9778921025814917
tf,31,A2-B1-C2-D1,allow_fp32_to_fp16,1,high_performance,standard_l2,是,',71,19,0.4295222877518637,0.5358436898201857,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,162.19903,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.19957368431730577,6.165265,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9778236411630569,6.1942,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9779609319028288,6.46894,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9765669218204013
tf,32,A2-B1-C2-D2,allow_fp32_to_fp16,1,high_performance,l2_with_tiling,是,',71,20,0.4293606486855852,0.5360053288864642,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,162.079388,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.19898977540561233,6.169816,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9777882477718126,6.1923,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.977975624099378,6.30219,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9778473360741493
tf,33,A2-B1-C2-D3,allow_fp32_to_fp16,1,high_performance,l2_single_stream,是,',71,21,0.4281299509944508,0.5372360265775986,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,161.567411,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.19649108821480915,6.189367,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9776361985096248,6.3286,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9769216523153549,6.37706,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9772724358332011
tf,29,A2-B1-C1-D2,allow_fp32_to_fp16,1,high_precision,l2_with_tiling,是,',71,22,0.4253015187651443,0.5400644588069051,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,160.276856,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.19019257627476707,6.239204,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.977248613266944,6.37355,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.976574065875943,6.44059,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9767846114401539
tf,36,A2-B1-C3-D3,allow_fp32_to_fp16,1,high_performance_for_all,l2_single_stream,是,',71,23,0.4169146127474207,0.5484513648246288,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,157.418587,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.17624288685870002,6.35249,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9763675814672302,6.3302,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9769092799393135,10.53836,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9453192854036845
tf,28,A2-B1-C1-D1,allow_fp32_to_fp16,1,high_precision,standard_l2,是,',71,24,0.41251083307012915,0.5528551445019203,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,155.714731,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.16792727275460334,6.422,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9758269981612779,6.31755,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9770070990373905,12.09066,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9333997229083733
tf,34,A2-B1-C3-D1,allow_fp32_to_fp16,1,high_performance_for_all,standard_l2,是,',71,25,0.4124402145728193,0.5529257629992301,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,155.576306,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.16725169401886528,6.427714,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9757825600515065,6.3567,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9767043624611285,11.69974,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9364014592806383
tf,35,A2-B1-C3-D2,allow_fp32_to_fp16,1,high_performance_for_all,l2_with_tiling,是,',71,26,0.4117849555090397,0.5535810220630097,0.999985,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,155.257854,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.1656974993318274,6.440898,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9756800273180053,6.3733,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9765759990596994,11.70349,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9363726643573906
tf,9,A1-B1-C3-D3,force_fp32,1,high_performance_for_all,l2_single_stream,是,',71,27,0.37958129728165724,0.5857846802903922,0.999998,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,136.206825,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.0727195684210258,7.341776,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.968673846804415,7.47265,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9680750168090327,7.99765,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9648284985889336
tf,5,A1-B1-C2-D2,force_fp32,1,high_performance,l2_with_tiling,是,',71,28,0.37834837598294235,0.5870176015891071,0.999998,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,135.476995,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.06915765670924202,7.381327,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9683662563809692,7.5034,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.967837235206988,8.1613,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9635718881384036
tf,4,A1-B1-C2-D1,force_fp32,1,high_performance,standard_l2,是,',71,29,0.37701651074022813,0.5883494668318213,0.999998,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,135.300055,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.06829410676160626,7.39098,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.968291184439488,7.4431,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9683035191290466,9.9294,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9499952737932643
tf,7,A1-B1-C3-D1,force_fp32,1,high_performance_for_all,standard_l2,是,',71,30,0.37670853983989433,0.5886574377321552,0.999998,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,134.904467,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.06636345232120097,7.412653,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9681226322600908,7.49465,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9679048966384641,9.4161,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9539367228874105
tf,3,A1-B1-C1-D3,force_fp32,1,high_precision,l2_single_stream,是,',71,31,0.37580526884907833,0.5895607087229711,0.999998,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,134.177093,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.06281352703798855,7.452837,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9678101189588911,7.55515,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9674370661694003,9.06465,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9566353830941857
tf,2,A1-B1-C1-D2,force_fp32,1,high_precision,l2_with_tiling,是,',71,32,0.3748403009735661,0.5905256765984834,0.999998,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,134.274526,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.06328904564343667,7.447429,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.9678521772888953,7.4531,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.9682261917787881,10.94738,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.9421785655352105
tf,44,A2-B2-C3-D2,allow_fp32_to_fp16,4,high_performance_for_all,l2_with_tiling,是,',71,33,0.37384429316253115,0.5915216844095184,0.999988,0.999,"1,14,27,33,43,47,62,66",8,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\tf\results.json,154.118826,0.4980562780748958,121.368128,326.205099,121.306702,326.205099,0.16013851001479532,25.954,0.16710615613276572,3.474592,131.830327,3.313755,131.897082,0.8239255000766935,26.2437,0.16705859670824078,3.447,132.6377,3.3441,132.66445,0.8229234610020774,26.40962,0.16777896908409778,6.37706,133.45657,3.41722,133.64851,0.8234494951251731
